lon,lat
147.2271497,-33.9246719
144.9900139,-37.7441561
151.2295533,-33.9202029
151.088143,-33.725117
144.7879447,-37.7583838
145.7712793,-38.1139865
150.9468704,-33.8086333
145.1093503,-37.8778652
151.0730698,-34.0326767
150.9932434,-33.7546211
150.9930843,-33.7947121
146.2023316,-38.6577247
150.9200305,-33.7813938
143.5573397,-35.3379122
146.9945048,-36.0437667
NA,NA
150.9793266,-33.7970928
145.1256487,-37.894821
151.0808142,-33.870231
145.0679873,-37.9807957
144.6906615,-37.7665946
145.1957543,-38.1524888
150.7882334,-34.5001238
147.3691195,-35.1107892
144.5774602,-37.6811812
150.6572713,-33.8069348
144.6441812,-37.886758
144.7113879,-37.8223984
151.4317746,-33.4243358
144.6482528,-37.8275071
151.1138784,-33.7281063
145.3947385,-37.7975734
145.0262356,-37.724435
148.3692741,-33.423088
148.644601,-32.263018
145.222026,-37.9457993
145.2358687,-37.9278891
144.985897,-37.8403257
145.1527113,-36.7813401
145.2528159,-37.9193259
145.0404244,-37.7553949
145.1329922,-38.1244035
144.2782098,-36.7286359
144.6289645,-37.714435
145.1735793,-37.8005754
145.1810978,-37.8002218
150.5920322,-34.5859746
145.1922394,-37.6381111
144.5828715,-37.8666144
146.4237837,-38.227236
145.8715362,-38.08751669999999
144.951245,-37.7985969
144.90226,-37.7551838
145.0651737,-37.9020974
145.0262723,-37.6708132
144.7758706,-37.7372297
145.3698815,-38.1222475
145.3357555,-37.7555736
145.4078196,-36.3919447
145.4029977,-36.3556729
145.0542028,-37.642565
145.0220153,-37.7195517
145.0659116,-37.8913906
143.150879,-38.2404921
144.9936309,-37.598579
145.356727,-38.513108
144.680918,-37.8254423
145.2419972,-37.9319626
145.1066959,-37.8632068
152.934337,-29.6747454
